team_offense,team_defense,largest_abs_edge
Navy,Pittsburgh,0.012088923590914012
Navy,Purdue,0.018437434282257012
Navy,Rice,0.018675786919710977
Navy,Rutgers,0.024989668387231594
Navy,SMU,0.01899489182442099
Navy,Sacramento State,0.017039913186879363
Navy,Sam Houston,0.021376393093671536
Navy,San Diego State,0.02392159153414277
Navy,San José State,0.018627234137877507
Navy,South Alabama,0.02051115447573935
Navy,South Carolina,0.009369035538533202
Navy,South Florida,0.01507888883941558
Navy,Southern Miss,0.02346339102538776
Navy,Stanford,0.011648692683261175
Navy,Syracuse,0.01932200404080689
Navy,TCU,0.010900338722521507
Navy,Temple,0.016529892800068897
Navy,Tennessee,0.0202916298832407
Navy,Texas,0.010156433006976849
Navy,Texas A&M,0.019608694540587786
Navy,Texas State,0.011305747857898998
Navy,Texas Tech,0.012810232511709749
Navy,Toledo,0.019143358423488927
Navy,Troy,0.015397522715991685
Navy,Tulane,0.017325992057811025
Navy,Tulsa,0.017762945669254418
Navy,UAB,0.016830601918808318
Navy,UCF,0.011634640192399
Navy,UCLA,0.015962791659509454
Navy,UConn,0.013776793961437328
Navy,UL Monroe,0.03095957059378482
Navy,UNLV,0.022976433792778264
Navy,USC,0.015896393616502837
Navy,UTEP,0.013584149908802438
Navy,UTSA,0.017692822780277305
Navy,Utah,0.017559569376989086
Navy,Utah State,0.016324642768174663
Navy,Vanderbilt,0.025030920846707272
Navy,Virginia,0.015960416700751927
Navy,Virginia Tech,0.014212115034522469
Navy,Wake Forest,0.01617364058144465
Navy,Washington,0.019414650300659184
Navy,Washington State,0.023065579565932692
Navy,West Virginia,0.02154261426914697
Navy,Western Kentucky,0.030921348867174715
Navy,Western Michigan,0.01464206803815901
Navy,Wisconsin,0.02032242863138745
Navy,Wyoming,0.01820566650927038
Nebraska,Air Force,0.033178946838573774
Nebraska,Akron,0.03751482982975038
Nebraska,Alabama,0.032272896883299325
Nebraska,App State,0.006065200096175238
Nebraska,Arizona,0.036501325962304966
Nebraska,Arizona State,0.0041616755936774875
Nebraska,Arkansas,0.03615090817442246
Nebraska,Arkansas State,0.04428135837276595
Nebraska,Army,0.036169078987618945
Nebraska,Auburn,0.01736800504495714
Nebraska,BYU,0.03939584782868619
Nebraska,Ball State,0.036257307936972794
Nebraska,Baylor,0.032454115701457946
Nebraska,Boise State,0.012246313142614517
Nebraska,Boston College,0.04262233645893935
Nebraska,Bowling Green,0.03982731826677297
Nebraska,Buffalo,0.027114672746205604
Nebraska,California,0.037354232552651245
Nebraska,Central Michigan,0.035275357100234786
Nebraska,Charlotte,0.054406903582765065
Nebraska,Cincinnati,0.037762219054872904
Nebraska,Clemson,0.04174924302906382
Nebraska,Coastal Carolina,0.02561199149315549
Nebraska,Colorado,0.03436890835245005
Nebraska,Colorado State,0.045235478193091254
Nebraska,Delaware,0.0123042482481429
Nebraska,Duke,0.010628766134487301
Nebraska,East Carolina,0.03729224720772884
Nebraska,Eastern Michigan,0.031817436594615826
Nebraska,Florida,0.04096960116382857
Nebraska,Florida Atlantic,0.037526177882680437
Nebraska,Florida International,0.026195224812009595
Nebraska,Florida State,0.03563656454465267
Nebraska,Fresno State,0.015138331887988677
Nebraska,Georgia,0.008723694999918694
Nebraska,Georgia Southern,0.03450774515057695
Nebraska,Georgia State,0.034314373558380726
Nebraska,Georgia Tech,0.033314524024644264
Nebraska,Hawai'i,0.03563515900245129
Nebraska,Houston,0.007816730665030514
Nebraska,Illinois,0.045422804176491104
Nebraska,Indiana,0.037013433673420186
Nebraska,Iowa,0.03381940220664618
Nebraska,Iowa State,0.028404425548124286
Nebraska,Jacksonville State,0.04222929774318403
Nebraska,James Madison,0.03504163206615507
Nebraska,Kansas,0.028700263668372215
Nebraska,Kansas State,0.043493720436760794
Nebraska,Kennesaw State,0.03937725462177005
Nebraska,Kent State,0.008713635544562674
Nebraska,Kentucky,0.034389427818935774
Nebraska,LSU,0.014216682689250963
Nebraska,Liberty,0.038607559299432756
Nebraska,Louisiana,0.034198636831109026
Nebraska,Louisiana Tech,0.03446058151089821
Nebraska,Louisville,0.034356044826907205
Nebraska,Marshall,0.011522210529038925
Nebraska,Maryland,0.036817744317124104
Nebraska,Massachusetts,0.03199592215968272
Nebraska,Memphis,0.039872898143882646
Nebraska,Miami,0.004969173996362486
Nebraska,Miami (OH),0.008381487230981413
Nebraska,Michigan,0.03370153325588296
Nebraska,Michigan State,0.04102807855689606
Nebraska,Middle Tennessee,0.042014432938375736
Nebraska,Minnesota,0.03958019245494476
Nebraska,Mississippi State,0.006998178684136052
Nebraska,Missouri,0.03653736887228539
Nebraska,Missouri State,0.036558217603256296
Nebraska,NC State,0.0359506301295169
Nebraska,Navy,0.03189212745118785
Nebraska,Nevada,0.0383047168522464
Nebraska,New Mexico,0.0008225890055185052
Nebraska,New Mexico State,0.02787866528920724
Nebraska,North Carolina,0.03376716105483437
Nebraska,North Dakota State,0.018843833518754627
Nebraska,North Texas,0.030476327896615
Nebraska,Northern Illinois,0.03336368683367665
Nebraska,Northwestern,0.03554140673771236
Nebraska,Notre Dame,0.03555957198852575
Nebraska,Ohio,0.04262295749951
Nebraska,Ohio State,0.03848326470751611
Nebraska,Oklahoma,0.03906861701635104
Nebraska,Oklahoma State,0.03181052401569247
Nebraska,Old Dominion,0.041413963636026306
Nebraska,Ole Miss,0.03757615137047912
Nebraska,Oregon,0.03759202849587864
Nebraska,Oregon State,0.024820062389517703
Nebraska,Penn State,0.03773299089054208
Nebraska,Pittsburgh,0.012566692143254564
Nebraska,Purdue,0.039692449501469676
Nebraska,Rice,0.039930802138923645
Nebraska,Rutgers,0.04141336105441635
Nebraska,SMU,0.04024990704363366
Nebraska,Sacramento State,0.034754101878721605
Nebraska,Sam Houston,0.03603748786817583
Nebraska,San Diego State,0.00889983440891057
Nebraska,San José State,0.03420668310475133
Nebraska,South Alabama,0.04176616969495202
Nebraska,South Carolina,0.011117631279192994
Nebraska,South Florida,0.031990866508461634
Nebraska,Southern Miss,0.044718406244600425
Nebraska,Stanford,0.008837974134465024
Nebraska,Syracuse,0.0019758214787793625
Nebraska,TCU,0.009736860273686398
Nebraska,Temple,0.03750761041804
Nebraska,Tennessee,0.04035306573305259
Nebraska,Texas,0.014409619473693892
Nebraska,Texas A&M,0.04086370975980045
Nebraska,Texas State,0.032560763077111664
Nebraska,Texas Tech,0.01371232559767941
Nebraska,Toledo,0.01677002644631635
Nebraska,Troy,0.03178843382921583
Nebraska,Tulane,0.03858100727702369
Nebraska,Tulsa,0.035997175531696055
Nebraska,UAB,0.038085617138020986
Nebraska,UCF,0.03249288998051021
Nebraska,UCLA,0.032555190852821186
Nebraska,UConn,0.012255648319636332
Nebraska,UL Monroe,0.04683899003132916
Nebraska,UNLV,0.035912055909665855
Nebraska,USC,0.03715140883571551
Nebraska,UTEP,0.010742835809954752
Nebraska,UTSA,0.03847617030166607
Nebraska,Utah,0.03696937024612591
Nebraska,Utah State,0.03082096139156373
Nebraska,Vanderbilt,0.032785488117229665
Nebraska,Virginia,0.006102601818432056
Nebraska,Virginia Tech,0.011909665940328065
Nebraska,Wake Forest,0.008699826684896347
Nebraska,Washington,0.04066966551987185
Nebraska,Washington State,0.044320594785145356
Nebraska,West Virginia,0.04279762948835964
Nebraska,Western Kentucky,0.015899591741942512
Nebraska,Western Michigan,0.010375300557729212
Nebraska,Wisconsin,0.03435201251263962
Nebraska,Wyoming,0.032161454036606446
Nevada,Air Force,0.017290244310769618
Nevada,Akron,0.007225595871059658
Nevada,Alabama,0.019418280225681463
Nevada,App State,0.022202408704407962
Nevada,Arizona,0.023009554648051208
Nevada,Arizona State,0.015434317586231486
Nevada,Arkansas,0.024281220825752417
Nevada,Arkansas State,0.021621036747962206
Nevada,Army,0.0215055934321197
Nevada,Auburn,0.007738141933681923
Nevada,BYU,0.013233470586591464
Nevada,Ball State,0.014140796098453822
Nevada,Baylor,0.01288624275475113
Nevada,Boise State,0.009691190571694583
Nevada,Boston College,0.012122566751295315
Nevada,Bowling Green,0.012185916430061084
Nevada,Buffalo,0.014608881826592401
Nevada,California,0.035810093837340254
Nevada,Central Michigan,0.0166255643047125
Nevada,Charlotte,0.023907133875121035
Nevada,Cincinnati,0.031643258955030715
Nevada,Clemson,0.014247610511741133
Nevada,Coastal Carolina,0.013263688904459607
Nevada,Colorado,0.008459390596025079
Nevada,Colorado State,0.022728666519733043
Nevada,Delaware,0.013676224374226699
Nevada,Duke,0.015293642324014398
Nevada,East Carolina,0.009080402912984935
Nevada,Eastern Michigan,0.015577162800578229
Nevada,Florida,0.01712096388295482
Nevada,Florida Atlantic,0.031651081995062696
Nevada,Florida International,0.0120899963981085
Nevada,Florida State,0.01624358156551436
Nevada,Fresno State,0.00347539298117499
Nevada,Georgia,0.012363677181639875
Nevada,Georgia Southern,0.019176014429423894
Nevada,Georgia State,0.019962682589735218
Nevada,Georgia Tech,0.01799848924770487
Nevada,Hawai'i,0.020477542699868786
Nevada,Houston,0.01314784235370904
Nevada,Illinois,0.022530360196845057
Nevada,Indiana,0.020642735605802202
Nevada,Iowa,0.010063929560328103
Nevada,Iowa State,0.014243565826126195
Nevada,Jacksonville State,0.01880678108486411
Nevada,James Madison,0.00862080479984871
Nevada,Kansas,0.007245172512739948
Nevada,Kansas State,0.01366706642944958
Nevada,Kennesaw State,0.012251926593382438
Nevada,Kent State,0.0248508441527954
Nevada,Kentucky,0.02081903743009994
Nevada,LSU,0.023062059142313927
Nevada,Liberty,0.013372088755602765
Nevada,Louisiana,0.0068062435533779095
Nevada,Louisiana Tech,0.01920767799209812
Nevada,Louisville,0.011394893130204902
Nevada,Marshall,0.013141625906230974
Nevada,Maryland,0.010210104179316525
Nevada,Massachusetts,0.0103263393401328
Nevada,Memphis,0.04242478657314139
Nevada,Miami,0.012948543249835473
Nevada,Miami (OH),0.011037668921544846
Nevada,Michigan,0.019163916269878213
Nevada,Michigan State,0.019302931468227175
Nevada,Middle Tennessee,0.01441741956152013
Nevada,Minnesota,0.023914957707339944
Nevada,Mississippi State,0.012856877849058597
Nevada,Missouri,0.013017071192674048
Nevada,Missouri State,0.01502989153020803
Nevada,NC State,0.0146006881094702
Nevada,Navy,0.014796637634254267
Nevada,Nebraska,0.02636015409248746
Nevada,New Mexico,0.016885520704625293
Nevada,New Mexico State,0.015459215538173327
Nevada,North Carolina,0.015286453777010968
Nevada,North Dakota State,0.01665545948272032
Nevada,North Texas,0.012319209084791179
Nevada,Northern Illinois,0.020383775420648582
Nevada,Northwestern,0.018432908535326777
Nevada,Notre Dame,0.014370832805878368
Nevada,Ohio,0.014462799717657232
Nevada,Ohio State,0.01539660222296453
Nevada,Oklahoma,0.010511028817177397
Nevada,Oklahoma State,0.01754828218639612
Nevada,Old Dominion,0.010914193928382276
Nevada,Ole Miss,0.026502001857929024
Nevada,Oregon,0.03446158607461861
Nevada,Oregon State,0.010677918880098447
Nevada,Penn State,0.016237230200853704
Nevada,Pittsburgh,0.009310366483331611
Nevada,Purdue,0.010011286962933741
Nevada,Rice,0.011620772942628923
Nevada,Rutgers,0.026105119870232115
Nevada,SMU,0.009750137335989627
Nevada,Sacramento State,0.01426135607929696
Nevada,Sam Houston,0.019124848052675877
Nevada,San Diego State,0.025037043017143292
Nevada,San José State,0.015848677030295105
Nevada,South Alabama,0.011551745293148124
Nevada,South Carolina,0.00896942824602286
Nevada,South Florida,0.01230033173183318
Nevada,Southern Miss,0.014536004211991216
Nevada,Stanford,0.01162798119358515
Nevada,Syracuse,0.01654344693322449
Nevada,TCU,0.012015790205522028
Nevada,Temple,0.013751335692486497
Nevada,Tennessee,0.021407081366241226
Nevada,Texas,0.007628470429069825
Nevada,Texas A&M,0.012611116202496088
Nevada,Texas State,0.011023136370857521
Nevada,Texas Tech,0.013925683994710272
Nevada,Toledo,0.016364801315906525
Nevada,Troy,0.016512974198992208
Nevada,Tulane,0.01427262618270551
Nevada,Tulsa,0.010943666616203006
Nevada,UAB,0.01360370806158522
Nevada,UCF,0.0073282140775547434
Nevada,UCLA,0.013184234551927056
Nevada,UConn,0.010998236853854928
Nevada,UL Monroe,0.032075022076785344
Nevada,UNLV,0.02409188527577879
Nevada,USC,0.007177966774707106
Nevada,UTEP,0.014699601391802961
Nevada,UTSA,0.01880827426327783
Nevada,Utah,0.01867502085998961
Nevada,Utah State,0.010250788748360131
Nevada,Vanderbilt,0.026146372329707793
Nevada,Virginia,0.013181859593169526
Nevada,Virginia Tech,0.011433557926940069
Nevada,Wake Forest,0.01728909206444517
Nevada,Washington,0.012714921564411619
Nevada,Washington State,0.013820825077501327
Nevada,West Virginia,0.012297859780715608
Nevada,Western Kentucky,0.03203680035017524
Nevada,Western Michigan,0.01186351093057661
Nevada,Wisconsin,0.02143788011438797
Nevada,Wyoming,0.019321117992270903
New Mexico,Air Force,0.011681361908907244
New Mexico,Akron,0.016516333846566273
New Mexico,Alabama,0.014155967006331276
New Mexico,App State,0.00951015570412385
New Mexico,Arizona,0.011232071486007049
New Mexico,Arizona State,0.010172004366881301
New Mexico,Arkansas,0.010816725650158033
New Mexico,Arkansas State,0.009902370628722085
New Mexico,Army,0.008041098256525317
New Mexico,Auburn,0.0146952916123188
New Mexico,BYU,0.011746396899569994
New Mexico,Ball State,0.008878482879103637
New Mexico,Baylor,0.0111493587100581
New Mexico,Boise State,0.005679017205732079
New Mexico,Boston College,0.00824334871489548
New Mexico,Bowling Green,0.0064951545770745075
New Mexico,Buffalo,0.013671671321192133
New Mexico,California,0.022345598661745868
New Mexico,Central Michigan,0.008090787387800192
New Mexico,Charlotte,0.0200279158387212
New Mexico,Cincinnati,0.018178763779436332
New Mexico,Clemson,0.013552209247576358
New Mexico,Coastal Carolina,0.008766996250888377
New Mexico,Colorado,0.009532715693395444
New Mexico,Colorado State,0.010856490449047388
New Mexico,Delaware,0.009631534815504562
New Mexico,Duke,0.010031329104664213
New Mexico,East Carolina,0.007457481751455201
New Mexico,Eastern Michigan,0.007633186779272868
New Mexico,Florida,0.007371142069471925
New Mexico,Florida Atlantic,0.018186586819468317
New Mexico,Florida International,0.008183762932034275
New Mexico,Florida State,0.0027790863899199774
New Mexico,Fresno State,0.012465618455350339
New Mexico,Georgia,0.003949652352429096
New Mexico,Georgia Southern,0.019435858339046878
New Mexico,Georgia State,0.008776652286652302
New Mexico,Georgia Tech,0.008763305631899903
New Mexico,Hawai'i,0.008797741718162354
New Mexico,Houston,0.0046290658257630984
New Mexico,Illinois,0.011043816432447237
New Mexico,Indiana,0.007178240430207816
New Mexico,Iowa,0.006712799930379227
New Mexico,Iowa State,0.00898125260677601
New Mexico,Jacksonville State,0.009142062127163234
New Mexico,James Madison,0.007285426857595473
New Mexico,Kansas,0.008836140938610909
New Mexico,Kansas State,0.010179552329323148
New Mexico,Kennesaw State,0.007677611755885203
New Mexico,Kent State,0.014014256382978625
New Mexico,Kentucky,0.008969381912484586
New Mexico,LSU,0.01779974592296374
New Mexico,Liberty,0.006569503098019526
New Mexico,Louisiana,0.010473224249323797
New Mexico,Louisiana Tech,0.013945364772747933
New Mexico,Louisville,0.006011975556393946
New Mexico,Marshall,0.0009235859617546882
New Mexico,Maryland,0.006694357520453069
New Mexico,Massachusetts,0.012799059672637298
New Mexico,Memphis,0.02896029139754701
New Mexico,Miami,0.007476622494431127
New Mexico,Miami (OH),0.00577535570219466
New Mexico,Michigan,0.0127399862355762
New Mexico,Michigan State,0.007768565204711528
New Mexico,Middle Tennessee,0.009155106342169945
New Mexico,Minnesota,0.010450462531745558
New Mexico,Mississippi State,0.007594564629708411
New Mexico,Missouri,0.009541845061531773
New Mexico,Missouri State,0.009767578310857845
New Mexico,NC State,0.009338374890120016
New Mexico,Navy,0.007090087861452654
New Mexico,Nebraska,0.012895658916893076
New Mexico,Nevada,0.01295380633361139
New Mexico,New Mexico State,0.009382832854240698
New Mexico,North Carolina,0.010024140557660783
New Mexico,North Dakota State,0.015535154225289241
New Mexico,North Texas,0.02578370426038556
New Mexico,Northern Illinois,0.01739421235704288
New Mexico,Northwestern,0.005786334862029261
New Mexico,Notre Dame,0.009108519586528183
New Mexico,Ohio,0.008243969755466134
New Mexico,Ohio State,0.007833167289009358
New Mexico,Oklahoma,0.008188316114106418
New Mexico,Oklahoma State,0.012285968967045936
New Mexico,Old Dominion,0.011960532431192026
New Mexico,Ole Miss,0.013037506682334637
New Mexico,Oregon,0.02099709089902423
New Mexico,Oregon State,0.014344899576044335
New Mexico,Penn State,0.007519094062913723
New Mexico,Pittsburgh,0.009893978710616225
New Mexico,Purdue,0.006849474935374463
New Mexico,Rice,0.006358459723278737
New Mexico,Rutgers,0.01264062469463773
New Mexico,SMU,0.011355292109289391
New Mexico,Sacramento State,0.00997975780097689
New Mexico,Sam Houston,0.018224094736566013
New Mexico,San Diego State,0.011572547841548908
New Mexico,San José State,0.010586363810944922
New Mexico,South Alabama,0.00738718195090815
New Mexico,South Carolina,0.005387871631592741
New Mexico,South Florida,0.007038018512482995
New Mexico,Southern Miss,0.020729250819130664
New Mexico,Stanford,0.003607822356328589
New Mexico,Syracuse,0.011281133713874306
New Mexico,TCU,0.005365547088620285
New Mexico,Temple,0.01396327855992501
New Mexico,Tennessee,0.01205308963127286
New Mexico,Texas,0.007004134649871329
New Mexico,Texas A&M,0.016278096898441976
New Mexico,Texas State,0.0037761363180558957
New Mexico,Texas Tech,0.0019002614698755281
New Mexico,Toledo,0.014097313013678009
New Mexico,Troy,0.0066706362001669114
New Mexico,Tulane,0.0058154703466021945
New Mexico,Tulsa,0.016409030859884068
New Mexico,UAB,0.007498914165759898
New Mexico,UCF,0.016038085332580276
New Mexico,UCLA,0.008988735922149285
New Mexico,UConn,0.009582934886997994
New Mexico,UL Monroe,0.01861052690119096
New Mexico,UNLV,0.010627390100184405
New Mexico,USC,0.0066564728885175495
New Mexico,UTEP,0.004513967511932581
New Mexico,UTSA,0.011552298078199436
New Mexico,Utah,0.010652322860740002
New Mexico,Utah State,0.013172344411069143
New Mexico,Vanderbilt,0.012681877154113409
New Mexico,Virginia,0.007919546373819341
New Mexico,Virginia Tech,0.009236952507689727
New Mexico,Wake Forest,0.003824596888850787
New Mexico,Washington,0.00959328557238971
New Mexico,Washington State,0.015675973707878887
New Mexico,West Virginia,0.00841864174431577
New Mexico,Western Kentucky,0.018572305174580854
New Mexico,Western Michigan,0.009162597810402202
New Mexico,Wisconsin,0.00911045390699876
New Mexico,Wyoming,0.00585662281667652
New Mexico State,Air Force,0.02579335813377582
New Mexico State,Akron,0.028867668891534366
New Mexico State,Alabama,0.017901459090330564
New Mexico State,App State,0.02132079583911999
New Mexico State,Arizona,0.02827761611459313
New Mexico State,Arizona State,0.020658947176362536
New Mexico State,Arkansas,0.0267533336925542
New Mexico State,Arkansas State,0.029446510373717327
New Mexico State,Army,0.026808641574902325
New Mexico State,Auburn,0.028355122828912102
New Mexico State,BYU,0.028803084549977546
New Mexico State,Ball State,0.021952468664140204
New Mexico State,Baylor,0.023207022007842894
New Mexico State,Boise State,0.030631468195064744
New Mexico State,Boston College,0.025056447920370144
New Mexico State,Bowling Green,0.024335796966169332
New Mexico State,Buffalo,0.0223149396458467
New Mexico State,California,0.018423371009839214
New Mexico State,Central Michigan,0.022740164155443648
New Mexico State,Charlotte,0.02884331036773751
New Mexico State,Cincinnati,0.023699372836084753
New Mexico State,Clemson,0.026028053954302043
New Mexico State,Coastal Carolina,0.025440729175029677
New Mexico State,Colorado,0.027633874166568945
New Mexico State,Colorado State,0.022435799978180997
New Mexico State,Delaware,0.022417040388367327
New Mexico State,Duke,0.020799622438579628
New Mexico State,East Carolina,0.03216155801197335
New Mexico State,Eastern Michigan,0.024802908149397188
New Mexico State,Florida,0.02424131045527576
New Mexico State,Florida Atlantic,0.021607397518466607
New Mexico State,Florida International,0.024003268364485526
New Mexico State,Florida State,0.03276463074133479
New Mexico State,Fresno State,0.03261787178141903
New Mexico State,Georgia,0.027108850052368922
New Mexico State,Georgia Southern,0.02807912666370145
New Mexico State,Georgia State,0.02205429925659154
New Mexico State,Georgia Tech,0.02527423268097795
New Mexico State,Hawai'i,0.026648088929119063
New Mexico State,Houston,0.026201885717480743
New Mexico State,Illinois,0.024782026941956702
New Mexico State,Indiana,0.02563060536295004
New Mexico State,Iowa,0.026029335202265923
New Mexico State,Iowa State,0.02184969893646783
New Mexico State,Jacksonville State,0.025285702915625867
New Mexico State,James Madison,0.02747245996274531
New Mexico State,Kansas,0.028848092249854077
New Mexico State,Kansas State,0.022426198333144444
New Mexico State,Kennesaw State,0.026762514768212984
New Mexico State,Kent State,0.016816695160265214
New Mexico State,Kentucky,0.021861569630759255
New Mexico State,LSU,0.020187237581267194
New Mexico State,Liberty,0.026014787779011776
New Mexico State,Louisiana,0.030974100190841188
New Mexico State,Louisiana Tech,0.02165391190684239
New Mexico State,Louisville,0.024818975986849894
New Mexico State,Marshall,0.02990736558148915
New Mexico State,Maryland,0.0258831605832775
New Mexico State,Massachusetts,0.025766925422461225
New Mexico State,Memphis,0.02031702307289244
New Mexico State,Miami,0.02335432904881271
New Mexico State,Miami (OH),0.025055595841049178
New Mexico State,Michigan,0.023101179498832298
New Mexico State,Michigan State,0.02817263373739487
New Mexico State,Middle Tennessee,0.021675845201073893
New Mexico State,Minnesota,0.026111047633727267
New Mexico State,Mississippi State,0.02323638691353543
New Mexico State,Missouri,0.023076193569919974
New Mexico State,Missouri State,0.021063373232385996
New Mexico State,NC State,0.021492576653123825
New Mexico State,Navy,0.037921039404696495
New Mexico State,Nebraska,0.02124071339551725
New Mexico State,Nevada,0.017877145209632447
New Mexico State,New Mexico,0.019207744057968733
New Mexico State,North Carolina,0.020806810985583055
New Mexico State,North Dakota State,0.019437805279873703
New Mexico State,North Texas,0.034426972585040135
New Mexico State,Northern Illinois,0.02419535821156044
New Mexico State,Northwestern,0.025044616681214577
New Mexico State,Notre Dame,0.02172243195671566
New Mexico State,Ohio,0.032484537554514525
New Mexico State,Ohio State,0.02431722932980876
New Mexico State,Oklahoma,0.02558223594541663
New Mexico State,Oklahoma State,0.018544982576197903
New Mexico State,Old Dominion,0.02808872554065421
New Mexico State,Ole Miss,0.025180442793237858
New Mexico State,Oregon,0.018195976938362425
New Mexico State,Oregon State,0.031219263461223095
New Mexico State,Penn State,0.024095155820334932
New Mexico State,Pittsburgh,0.02678289827926241
New Mexico State,Purdue,0.026287939266259205
New Mexico State,Rice,0.024472491819965102
New Mexico State,Rutgers,0.027821398739880803
New Mexico State,SMU,0.02778114274440501
New Mexico State,Sacramento State,0.021831908683297062
New Mexico State,Sam Houston,0.02149367692935613
New Mexico State,San Diego State,0.025511217848332258
New Mexico State,San José State,0.020244587732298917
New Mexico State,South Alabama,0.026035111376179323
New Mexico State,South Carolina,0.029502786331643223
New Mexico State,South Florida,0.023792933030760844
New Mexico State,Southern Miss,0.029372519143785233
New Mexico State,Stanford,0.02722312918691525
New Mexico State,Syracuse,0.019549817829369535
New Mexico State,TCU,0.028122015326136625
New Mexico State,Temple,0.02260654688457958
New Mexico State,Tennessee,0.0225519769139681
New Mexico State,Texas,0.03279477452614412
New Mexico State,Texas A&M,0.027731523683759272
New Mexico State,Texas State,0.027795926938522737
New Mexico State,Texas Tech,0.032097480650129635
New Mexico State,Toledo,0.02274058133833258
New Mexico State,Troy,0.024160315343076926
New Mexico State,Tulane,0.02578716924592294
New Mexico State,Tulsa,0.025766742224772113
New Mexico State,UAB,0.02333203737748394
New Mexico State,UCF,0.028765050685039283
New Mexico State,UCLA,0.02290903021066697
New Mexico State,UConn,0.025095027908739097
New Mexico State,UL Monroe,0.027250164154837886
New Mexico State,UNLV,0.02310044615468337
New Mexico State,USC,0.028915297987886918
New Mexico State,UTEP,0.029127990862404977
New Mexico State,UTSA,0.025854861536449246
New Mexico State,Utah,0.026877731353343908
New Mexico State,Utah State,0.025842476014233895
New Mexico State,Vanderbilt,0.02434098760368919
New Mexico State,Virginia,0.022911405169424498
New Mexico State,Virginia Tech,0.024659706835653956
New Mexico State,Wake Forest,0.027084981737346574
New Mexico State,Washington,0.023378343198182407
New Mexico State,Washington State,0.02446949139883791
New Mexico State,West Virginia,0.030620949382776187
New Mexico State,Western Kentucky,0.009929036849926283
New Mexico State,Western Michigan,0.024229753832017416
New Mexico State,Wisconsin,0.02172049763624508
New Mexico State,Wyoming,0.02854408101598078
North Carolina,Air Force,0.005832312542660937
North Carolina,Akron,0.014509770439080572
North Carolina,Alabama,0.011546753499843208
North Carolina,App State,0.01074447693629928
North Carolina,Arizona,0.011551622879942526
North Carolina,Arizona State,0.007562790860393236
North Carolina,Arkansas,0.012823289057643735
North Carolina,Arkansas State,0.010163104979853524
North Carolina,Army,0.01004766166401102
North Carolina,Auburn,0.012688728204833098
North Carolina,BYU,0.003412453656803725
North Carolina,Ball State,0.0062692693726155695
North Carolina,Baylor,0.00602076108266434
North Carolina,Boise State,0.0026549260370341905
North Carolina,Boston College,0.0054680979679426955
North Carolina,Bowling Green,0.00892232043568796
North Carolina,Buffalo,0.011665107913706431
North Carolina,California,0.02435216206923157
North Carolina,Central Michigan,0.005481573881312124
North Carolina,Charlotte,0.01593202679864278
North Carolina,Cincinnati,0.020185327186922036
North Carolina,Clemson,0.005218266004810089
North Carolina,Coastal Carolina,0.012862885290966797
North Carolina,Colorado,0.007526152285909741
North Carolina,Colorado State,0.011270734751624361
North Carolina,Delaware,0.007624971408018859
North Carolina,Duke,0.009107639533664561
North Carolina,East Carolina,0.0039398199752175775
North Carolina,Eastern Michigan,0.006657440189506463
North Carolina,Florida,0.005663032114846139
North Carolina,Florida Atlantic,0.020193150226954018
North Carolina,Florida International,0.012279651972112695
North Carolina,Florida State,0.00587337687523278
North Carolina,Fresno State,0.010459055047864634
North Carolina,Georgia,0.004384290890337173
North Carolina,Georgia Southern,0.017429294931561177
North Carolina,Georgia State,0.008504750821626538
North Carolina,Georgia Tech,0.006540557479596187
North Carolina,Hawai'i,0.009019610931760106
North Carolina,Houston,0.00617375503547518
North Carolina,Illinois,0.011072428428736377
North Carolina,Indiana,0.00918480383769352
North Carolina,Iowa,0.0047062365228935235
North Carolina,Iowa State,0.010070451235998
North Carolina,Jacksonville State,0.0073488493167554285
North Carolina,James Madison,0.003433244717967217
North Carolina,Kansas,0.00977461311575007
North Carolina,Kansas State,0.005795539703611329
North Carolina,Kennesaw State,0.001459223268542789
North Carolina,Kent State,0.013392912384686716
North Carolina,Kentucky,0.009361105661991262
North Carolina,LSU,0.015190532416475673
North Carolina,Liberty,0.0022069502577439946
North Carolina,Louisiana,0.0051706597722735404
North Carolina,Louisiana Tech,0.011336151266259866
North Carolina,Louisville,0.010001403360847608
North Carolina,Marshall,0.008459398695973274
North Carolina,Maryland,0.0035178612920246507
North Carolina,Massachusetts,0.010792496265151594
North Carolina,Memphis,0.03096685480503271
North Carolina,Miami,0.0051186228332158554
North Carolina,Miami (OH),0.003702210390857371
North Carolina,Michigan,0.007705984501769531
North Carolina,Michigan State,0.007844999700118493
North Carolina,Middle Tennessee,0.006920316330358665
North Carolina,Minnesota,0.012457025939231262
North Carolina,Mississippi State,0.004985351123220344
North Carolina,Missouri,0.005145544466835796
North Carolina,Missouri State,0.007158364804369778
North Carolina,NC State,0.009445263387849373
North Carolina,Navy,0.009699301367940722
North Carolina,Nebraska,0.01490222232437878
North Carolina,Nevada,0.010344592827123324
North Carolina,New Mexico,0.00901399397878704
North Carolina,New Mexico State,0.010596211494915048
North Carolina,North Dakota State,0.019631043265367663
North Carolina,North Texas,0.02377714085289986
North Carolina,Northern Illinois,0.009060269114276612
North Carolina,Northwestern,0.006974976767218095
North Carolina,Notre Dame,0.006499306080040115
North Carolina,Ohio,0.00426279951775875
North Carolina,Ohio State,0.003938670454855849
North Carolina,Oklahoma,0.004102796783323182
